TARGET_ID,INDIVIDUALS,STRATA,MY-NAME,Service_TYPE,origOrder,RC,SeqL,Plate_iD,Genotype,ttlc,GOML_n9683recall.TARGET_ID,TechReps,Comment
1806924,1806924__NOR_079_68483,NOR2017,ABT-NOR2017-NOR-079_1806924,SEQ,939,E4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68483,1747600,1806924,0,
1801787,1801787__NOR_080_68484,NOR2017,ABT-NOR2017-NOR-080_1801787,SEQ,757,F4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68484,2031027,1801787,1,
1806925,1806925__NOR_080_68484,NOR2017,ABT-NOR2017-NOR-080_1806925,SEQ,940,F4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68484,1668581,1806925,0,
1801788,1801788__NOR_081_68485,NOR2017,ABT-NOR2017-NOR-081_1801788,SEQ,758,G4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68485,1863660,1801788,1,
1806926,1806926__NOR_081_68485,NOR2017,ABT-NOR2017-NOR-081_1806926,SEQ,941,G4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68485,1640078,1806926,0,
1801789,1801789__NOR_082_68486,NOR2017,ABT-NOR2017-NOR-082_1801789,SEQ,759,H4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68486,1860270,1801789,1,
1806927,1806927__NOR_082_68486,NOR2017,ABT-NOR2017-NOR-082_1806927,SEQ,942,H4,910319000000,ABT_Norway2017_1_2_ss20190612_03,68486,1686275,1806927,0,
1801790,1801790__NOR_083_68487,NOR2017,ABT-NOR2017-NOR-083_1801790,SEQ,760,A5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68487,2054209,1801790,1,
1806928,1806928__NOR_083_68487,NOR2017,ABT-NOR2017-NOR-083_1806928,SEQ,943,A5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68487,1878036,1806928,0,
1801791,1801791__NOR_084_68488,NOR2017,ABT-NOR2017-NOR-084_1801791,SEQ,761,B5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68488,2111794,1801791,1,
1806929,1806929__NOR_084_68488,NOR2017,ABT-NOR2017-NOR-084_1806929,SEQ,944,B5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68488,1797981,1806929,0,
1801792,1801792__NOR_085_68489,NOR2017,ABT-NOR2017-NOR-085_1801792,SEQ,762,C5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68489,1804017,1801792,1,
1806930,1806930__NOR_085_68489,NOR2017,ABT-NOR2017-NOR-085_1806930,SEQ,945,C5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68489,1616153,1806930,0,
1801793,1801793__NOR_086_68490,NOR2017,ABT-NOR2017-NOR-086_1801793,SEQ,763,D5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68490,1924983,1801793,1,
1806931,1806931__NOR_086_68490,NOR2017,ABT-NOR2017-NOR-086_1806931,SEQ,946,D5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68490,1825408,1806931,0,
1801794,1801794__NOR_087_68491,NOR2017,ABT-NOR2017-NOR-087_1801794,SEQ,764,E5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68491,2042580,1801794,1,
1806932,1806932__NOR_087_68491,NOR2017,ABT-NOR2017-NOR-087_1806932,SEQ,947,E5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68491,1811462,1806932,0,
1801795,1801795__NOR_088_68492,NOR2017,ABT-NOR2017-NOR-088_1801795,SEQ,765,F5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68492,2032586,1801795,1,
1806933,1806933__NOR_088_68492,NOR2017,ABT-NOR2017-NOR-088_1806933,SEQ,948,F5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68492,1709219,1806933,0,
1801796,1801796__NOR_089_68493,NOR2017,ABT-NOR2017-NOR-089_1801796,SEQ,766,G5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68493,2050023,1801796,1,
1806934,1806934__NOR_089_68493,NOR2017,ABT-NOR2017-NOR-089_1806934,SEQ,949,G5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68493,1968410,1806934,0,
1801797,1801797__NOR_090_68494,NOR2017,ABT-NOR2017-NOR-090_1801797,SEQ,767,H5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68494,1800617,1801797,1,
1806935,1806935__NOR_090_68494,NOR2017,ABT-NOR2017-NOR-090_1806935,SEQ,950,H5,910319000000,ABT_Norway2017_1_2_ss20190612_03,68494,1849584,1806935,0,
1801798,1801798__NOR_097_68495,NOR2017,ABT-NOR2017-NOR-097_1801798,SEQ,768,A6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68495,2011071,1801798,1,
1806936,1806936__NOR_097_68495,NOR2017,ABT-NOR2017-NOR-097_1806936,SEQ,951,A6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68495,2020942,1806936,0,
1801799,1801799__NOR_098_68496,NOR2017,ABT-NOR2017-NOR-098_1801799,SEQ,769,B6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68496,2084636,1801799,1,
1806937,1806937__NOR_098_68496,NOR2017,ABT-NOR2017-NOR-098_1806937,SEQ,952,B6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68496,1864247,1806937,0,
1801800,1801800__NOR_099_68497,NOR2017,ABT-NOR2017-NOR-099_1801800,SEQ,770,C6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68497,2265391,1801800,1,
1806938,1806938__NOR_099_68497,NOR2017,ABT-NOR2017-NOR-099_1806938,SEQ,953,C6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68497,1933327,1806938,0,
1801801,1801801__NOR_100_68498,NOR2017,ABT-NOR2017-NOR-100_1801801,SEQ,771,D6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68498,2164024,1801801,1,
1806939,1806939__NOR_100_68498,NOR2017,ABT-NOR2017-NOR-100_1806939,SEQ,954,D6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68498,1982989,1806939,0,
1801802,1801802__NOR_101_68499,NOR2017,ABT-NOR2017-NOR-101_1801802,SEQ,772,E6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68499,2389214,1801802,1,
1806940,1806940__NOR_101_68499,NOR2017,ABT-NOR2017-NOR-101_1806940,SEQ,955,E6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68499,1803510,1806940,0,
1801803,1801803__NOR_102_68500,NOR2017,ABT-NOR2017-NOR-102_1801803,SEQ,773,F6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68500,2137631,1801803,1,
1806941,1806941__NOR_102_68500,NOR2017,ABT-NOR2017-NOR-102_1806941,SEQ,956,F6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68500,1797877,1806941,0,
1801804,1801804__NOR_103_68501,NOR2017,ABT-NOR2017-NOR-103_1801804,SEQ,774,G6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68501,2407079,1801804,1,
1806942,1806942__NOR_103_68501,NOR2017,ABT-NOR2017-NOR-103_1806942,SEQ,957,G6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68501,2153059,1806942,0,
1801805,1801805__NOR_104_68502,NOR2017,ABT-NOR2017-NOR-104_1801805,SEQ,775,H6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68502,2006223,1801805,1,
1806943,1806943__NOR_104_68502,NOR2017,ABT-NOR2017-NOR-104_1806943,SEQ,958,H6,910319000000,ABT_Norway2017_1_2_ss20190612_03,68502,1937493,1806943,0,
1801806,1801806__NOR_105_68503,NOR2017,ABT-NOR2017-NOR-105_1801806,SEQ,776,A7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68503,1779311,1801806,1,
1801807,1801807__NOR_106_68504,NOR2017,ABT-NOR2017-NOR-106_1801807,SEQ,777,B7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68504,2138769,1801807,1,
1801808,1801808__NOR_107_68505,NOR2017,ABT-NOR2017-NOR-107_1801808,SEQ,778,C7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68505,2240807,1801808,1,
1801809,1801809__NOR_108_68506,NOR2017,ABT-NOR2017-NOR-108_1801809,SEQ,779,D7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68506,2376366,1801809,1,
1801810,1801810__NOR_109_68507,NOR2017,ABT-NOR2017-NOR-109_1801810,SEQ,780,E7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68507,2387955,1801810,1,
1801811,1801811__NOR_110_68508,NOR2017,ABT-NOR2017-NOR-110_1801811,SEQ,781,F7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68508,2280662,1801811,1,
1801812,1801812__NOR_111_68509,NOR2017,ABT-NOR2017-NOR-111_1801812,SEQ,782,G7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68509,1959153,1801812,1,
1801813,1801813__NOR_112_68510,NOR2017,ABT-NOR2017-NOR-112_1801813,SEQ,783,H7,910319000000,ABT_Norway2017_1_2_ss20190612_03,68510,2232599,1801813,1,
1801814,1801814__NOR_113_68511,NOR2017,ABT-NOR2017-NOR-113_1801814,SEQ,784,A8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68511,2209289,1801814,1,
1801815,1801815__NOR_114_68512,NOR2017,ABT-NOR2017-NOR-114_1801815,SEQ,785,B8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68512,2315000,1801815,1,
1801816,1801816__NOR_115_68513,NOR2017,ABT-NOR2017-NOR-115_1801816,SEQ,786,C8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68513,2088378,1801816,1,
1801817,1801817__NOR_116_68514,NOR2017,ABT-NOR2017-NOR-116_1801817,SEQ,787,D8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68514,2290617,1801817,1,
1801818,1801818__NOR_117_68515,NOR2017,ABT-NOR2017-NOR-117_1801818,SEQ,788,E8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68515,2010654,1801818,1,
1801819,1801819__NOR_118_68516,NOR2017,ABT-NOR2017-NOR-118_1801819,SEQ,789,F8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68516,2351325,1801819,1,
1801820,1801820__NOR_119_68517,NOR2017,ABT-NOR2017-NOR-119_1801820,SEQ,790,G8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68517,2297242,1801820,1,
1801821,1801821__NOR_120_68518,NOR2017,ABT-NOR2017-NOR-120_1801821,SEQ,791,H8,910319000000,ABT_Norway2017_1_2_ss20190612_03,68518,2157620,1801821,1,
1801822,1801822__NOR_121_68519,NOR2017,ABT-NOR2017-NOR-121_1801822,SEQ,792,A9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68519,2021244,1801822,1,
1801823,1801823__NOR_122_68520,NOR2017,ABT-NOR2017-NOR-122_1801823,SEQ,793,B9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68520,1997368,1801823,1,
1801824,1801824__NOR_123_68521,NOR2017,ABT-NOR2017-NOR-123_1801824,SEQ,794,C9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68521,2356031,1801824,1,
1801825,1801825__NOR_124_68522,NOR2017,ABT-NOR2017-NOR-124_1801825,SEQ,795,D9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68522,2181541,1801825,1,
1801826,1801826__NOR_125_68523,NOR2017,ABT-NOR2017-NOR-125_1801826,SEQ,796,E9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68523,2052640,1801826,1,
1801827,1801827__NOR_126_68524,NOR2017,ABT-NOR2017-NOR-126_1801827,SEQ,797,F9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68524,2465077,1801827,1,
1801828,1801828__NOR_127_68525,NOR2017,ABT-NOR2017-NOR-127_1801828,SEQ,798,G9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68525,2058831,1801828,1,
1801829,1801829__NOR_128_68526,NOR2017,ABT-NOR2017-NOR-128_1801829,SEQ,799,H9,910319000000,ABT_Norway2017_1_2_ss20190612_03,68526,2247155,1801829,1,
1801830,1801830__NOR_129_68527,NOR2017,ABT-NOR2017-NOR-129_1801830,SEQ,800,A10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68527,2226766,1801830,1,
1801831,1801831__NOR_130_68528,NOR2017,ABT-NOR2017-NOR-130_1801831,SEQ,801,B10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68528,2048634,1801831,1,
1801832,1801832__NOR_131_68529,NOR2017,ABT-NOR2017-NOR-131_1801832,SEQ,802,C10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68529,2135613,1801832,1,
1801833,1801833__NOR_132_68530,NOR2017,ABT-NOR2017-NOR-132_1801833,SEQ,803,D10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68530,2125388,1801833,1,
1801834,1801834__NOR_133_68531,NOR2017,ABT-NOR2017-NOR-133_1801834,SEQ,804,E10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68531,2163075,1801834,1,
1801835,1801835__NOR_134_68532,NOR2017,ABT-NOR2017-NOR-134_1801835,SEQ,805,F10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68532,2068576,1801835,1,
1801836,1801836__NOR_135_68533,NOR2017,ABT-NOR2017-NOR-135_1801836,SEQ,806,G10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68533,2044362,1801836,1,
1801837,1801837__NOR_136_68534,NOR2017,ABT-NOR2017-NOR-136_1801837,SEQ,807,H10,910319000000,ABT_Norway2017_1_2_ss20190612_03,68534,1944889,1801837,1,
1801838,1801838__NOR_137_68535,NOR2017,ABT-NOR2017-NOR-137_1801838,SEQ,808,A11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68535,2250774,1801838,1,
1801839,1801839__NOR_138_68536,NOR2017,ABT-NOR2017-NOR-138_1801839,SEQ,809,B11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68536,2052849,1801839,1,
1801840,1801840__NOR_139_68537,NOR2017,ABT-NOR2017-NOR-139_1801840,SEQ,810,C11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68537,2267177,1801840,1,
1801841,1801841__NOR_140_68538,NOR2017,ABT-NOR2017-NOR-140_1801841,SEQ,811,D11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68538,1836210,1801841,1,
1801842,1801842__NOR_141_68539,NOR2017,ABT-NOR2017-NOR-141_1801842,SEQ,812,E11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68539,2147931,1801842,1,
1801843,1801843__NOR_142_68540,NOR2017,ABT-NOR2017-NOR-142_1801843,SEQ,813,F11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68540,2220071,1801843,1,
1801844,1801844__NOR_143_68541,NOR2017,ABT-NOR2017-NOR-143_1801844,SEQ,814,G11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68541,2030807,1801844,1,
1801845,1801845__NOR_144_68542,NOR2017,ABT-NOR2017-NOR-144_1801845,SEQ,815,H11,910319000000,ABT_Norway2017_1_2_ss20190612_03,68542,2041246,1801845,1,
1801846,1801846__NOR_145_68543,NOR2017,ABT-NOR2017-NOR-145_1801846,SEQ,816,A12,910319000000,ABT_Norway2017_1_2_ss20190612_03,68543,2290427,1801846,1,
1801847,1801847__NOR_146_68544,NOR2017,ABT-NOR2017-NOR-146_1801847,SEQ,817,B12,910319000000,ABT_Norway2017_1_2_ss20190612_03,68544,2249825,1801847,1,
1801848,1801848__NOR_147_68545,NOR2017,ABT-NOR2017-NOR-147_1801848,SEQ,818,C12,910319000000,ABT_Norway2017_1_2_ss20190612_03,68545,1974572,1801848,1,
1801849,1801849__NOR_148_68546,NOR2017,ABT-NOR2017-NOR-148_1801849,SEQ,819,D12,910319000000,ABT_Norway2017_1_2_ss20190612_03,68546,2371795,1801849,1,
1801850,1801850__NOR_149_68547,NOR2017,ABT-NOR2017-NOR-149_1801850,SEQ,820,E12,910319000000,ABT_Norway2017_1_2_ss20190612_03,68547,2191747,1801850,1,
1801851,1801851__NOR_241_68548,NOR2017,ABT-NOR2017-NOR-241_1801851,SEQ,821,F12,910319000000,ABT_Norway2017_1_2_ss20190612_03,68548,1969180,1801851,1,
1801852,1801852__NOR_215_68549,NOR2017,ABT-NOR2017-NOR-215_1801852,SEQ,822,A1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68549,2236970,1801852,1,
1801853,1801853__NOR_216_68550,NOR2017,ABT-NOR2017-NOR-216_1801853,SEQ,823,B1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68550,1979516,1801853,1,
1801854,1801854__NOR_217_68551,NOR2017,ABT-NOR2017-NOR-217_1801854,SEQ,824,C1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68551,2127765,1801854,1,
1801855,1801855__NOR_218_68552,NOR2017,ABT-NOR2017-NOR-218_1801855,SEQ,825,D1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68552,1900251,1801855,1,
1801856,1801856__NOR_219_68553,NOR2017,ABT-NOR2017-NOR-219_1801856,SEQ,826,E1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68553,1984556,1801856,1,
1801857,1801857__NOR_220_68554,NOR2017,ABT-NOR2017-NOR-220_1801857,SEQ,827,F1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68554,1863973,1801857,1,
1801858,1801858__NOR_221_68555,NOR2017,ABT-NOR2017-NOR-221_1801858,SEQ,828,G1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68555,1885044,1801858,1,
1801859,1801859__NOR_222_68556,NOR2017,ABT-NOR2017-NOR-222_1801859,SEQ,829,H1,910319000000,ABT_Norway2017_2_3_ss20190612_04,68556,1866579,1801859,1,
1801860,1801860__NOR_223_68557,NOR2017,ABT-NOR2017-NOR-223_1801860,SEQ,830,A2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68557,2222872,1801860,1,
1801861,1801861__NOR_224_68558,NOR2017,ABT-NOR2017-NOR-224_1801861,SEQ,831,B2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68558,1997342,1801861,1,
1801862,1801862__NOR_225_68559,NOR2017,ABT-NOR2017-NOR-225_1801862,SEQ,832,C2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68559,2097641,1801862,1,
1801863,1801863__NOR_226_68560,NOR2017,ABT-NOR2017-NOR-226_1801863,SEQ,833,D2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68560,2029663,1801863,1,
1801864,1801864__NOR_227_68561,NOR2017,ABT-NOR2017-NOR-227_1801864,SEQ,834,E2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68561,1948361,1801864,1,
1801865,1801865__NOR_228_68562,NOR2017,ABT-NOR2017-NOR-228_1801865,SEQ,835,F2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68562,2065510,1801865,1,
1801866,1801866__NOR_229_68563,NOR2017,ABT-NOR2017-NOR-229_1801866,SEQ,836,G2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68563,1354036,1801866,1,
1801867,1801867__NOR_230_68564,NOR2017,ABT-NOR2017-NOR-230_1801867,SEQ,837,H2,910319000000,ABT_Norway2017_2_3_ss20190612_04,68564,1980554,1801867,1,
1801868,1801868__NOR_231_68565,NOR2017,ABT-NOR2017-NOR-231_1801868,SEQ,838,A3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68565,1961429,1801868,1,
1801869,1801869__NOR_232_68566,NOR2017,ABT-NOR2017-NOR-232_1801869,SEQ,839,B3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68566,1865410,1801869,1,
1801870,1801870__NOR_233_68567,NOR2017,ABT-NOR2017-NOR-233_1801870,SEQ,840,C3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68567,1975575,1801870,1,
1801871,1801871__NOR_234_68568,NOR2017,ABT-NOR2017-NOR-234_1801871,SEQ,841,D3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68568,1847563,1801871,1,
1801872,1801872__NOR_237_68569,NOR2017,ABT-NOR2017-NOR-237_1801872,SEQ,842,E3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68569,1934031,1801872,1,
1801873,1801873__NOR_238_68570,NOR2017,ABT-NOR2017-NOR-238_1801873,SEQ,843,F3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68570,1764769,1801873,1,
1801874,1801874__NOR_239_68571,NOR2017,ABT-NOR2017-NOR-239_1801874,SEQ,844,G3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68571,1944309,1801874,1,
1801875,1801875__NOR_240_68572,NOR2017,ABT-NOR2017-NOR-240_1801875,SEQ,845,H3,910319000000,ABT_Norway2017_2_3_ss20190612_04,68572,1622010,1801875,1,
1801876,1801876__NOR_213_68573,NOR2017,ABT-NOR2017-NOR-213_1801876,SEQ,846,A4,910319000000,ABT_Norway2017_2_3_ss20190612_04,68573,2184903,1801876,1,
1801877,1801877__NOR_214_68574,NOR2017,ABT-NOR2017-NOR-214_1801877,SEQ,847,B4,910319000000,ABT_Norway2017_2_3_ss20190612_04,68574,2109197,1801877,1,
1801878,1801878__NOR_243_68575,NOR2017,ABT-NOR2017-NOR-243_1801878,SEQ,848,C4,910319000000,ABT_Norway2017_2_3_ss20190612_04,68575,1230541,1801878,1,
1801879,1801879__NOR_165_68576,NOR2017,ABT-NOR2017-NOR-165_1801879,SEQ,849,D4,910319000000,ABT_Norway2017_2_3_ss20190612_04,68576,1917370,1801879,1,
1801884,1801884__NOR_150_68581,NOR2017,ABT-NOR2017-NOR-150_1801884,SEQ,850,A5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68581,1960958,1801884,1,
1801885,1801885__NOR_151_68582,NOR2017,ABT-NOR2017-NOR-151_1801885,SEQ,851,B5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68582,2193099,1801885,1,
1801886,1801886__NOR_152_68583,NOR2017,ABT-NOR2017-NOR-152_1801886,SEQ,852,C5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68583,2206441,1801886,1,
1801887,1801887__NOR_153_68584,NOR2017,ABT-NOR2017-NOR-153_1801887,SEQ,853,D5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68584,1788682,1801887,1,
1801888,1801888__NOR_154_68585,NOR2017,ABT-NOR2017-NOR-154_1801888,SEQ,854,E5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68585,1860703,1801888,1,
1801889,1801889__NOR_155_68586,NOR2017,ABT-NOR2017-NOR-155_1801889,SEQ,855,F5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68586,1901587,1801889,1,
1801890,1801890__NOR_156_68587,NOR2017,ABT-NOR2017-NOR-156_1801890,SEQ,856,G5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68587,2071663,1801890,1,
1801891,1801891__NOR_157_68588,NOR2017,ABT-NOR2017-NOR-157_1801891,SEQ,857,H5,910319000000,ABT_Norway2017_2_3_ss20190612_04,68588,2026099,1801891,1,
1801892,1801892__NOR_158_68589,NOR2017,ABT-NOR2017-NOR-158_1801892,SEQ,858,A6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68589,1573045,1801892,1,
1801893,1801893__NOR_159_68590,NOR2017,ABT-NOR2017-NOR-159_1801893,SEQ,859,B6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68590,1791971,1801893,1,
1801894,1801894__NOR_160_68591,NOR2017,ABT-NOR2017-NOR-160_1801894,SEQ,860,C6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68591,2109847,1801894,1,
1801895,1801895__NOR_161_68592,NOR2017,ABT-NOR2017-NOR-161_1801895,SEQ,861,D6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68592,1926981,1801895,1,
1801896,1801896__NOR_162_68593,NOR2017,ABT-NOR2017-NOR-162_1801896,SEQ,862,E6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68593,1935697,1801896,1,
1801897,1801897__NOR_163_68594,NOR2017,ABT-NOR2017-NOR-163_1801897,SEQ,863,F6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68594,2287867,1801897,1,
1801898,1801898__NOR_164_68595,NOR2017,ABT-NOR2017-NOR-164_1801898,SEQ,864,G6,910319000000,ABT_Norway2017_2_3_ss20190612_04,68595,2085259,1801898,1,
1801900,1801900__NOR_166_68597,NOR2017,ABT-NOR2017-NOR-166_1801900,SEQ,865,A7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68597,1948674,1801900,1,
1806944,1806944__NOR_166_68597,NOR2017,ABT-NOR2017-NOR-166_1806944,SEQ,959,A7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68597,1939832,1806944,0,
1801901,1801901__NOR_167_68598,NOR2017,ABT-NOR2017-NOR-167_1801901,SEQ,866,B7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68598,1877070,1801901,1,
1806945,1806945__NOR_167_68598,NOR2017,ABT-NOR2017-NOR-167_1806945,SEQ,960,B7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68598,1695161,1806945,0,
1801902,1801902__NOR_168_68599,NOR2017,ABT-NOR2017-NOR-168_1801902,SEQ,867,C7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68599,1899882,1801902,1,
1806946,1806946__NOR_168_68599,NOR2017,ABT-NOR2017-NOR-168_1806946,SEQ,961,C7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68599,1930153,1806946,0,
1801903,1801903__NOR_169_68600,NOR2017,ABT-NOR2017-NOR-169_1801903,SEQ,868,D7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68600,1995714,1801903,1,
1806947,1806947__NOR_169_68600,NOR2017,ABT-NOR2017-NOR-169_1806947,SEQ,962,D7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68600,1880094,1806947,0,
1801904,1801904__NOR_171_68601,NOR2017,ABT-NOR2017-NOR-171_1801904,SEQ,869,E7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68601,1825471,1801904,1,
1806948,1806948__NOR_171_68601,NOR2017,ABT-NOR2017-NOR-171_1806948,SEQ,963,E7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68601,1826367,1806948,0,
1801905,1801905__NOR_172_68602,NOR2017,ABT-NOR2017-NOR-172_1801905,SEQ,870,F7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68602,2038741,1801905,1,
1806949,1806949__NOR_172_68602,NOR2017,ABT-NOR2017-NOR-172_1806949,SEQ,964,F7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68602,1891009,1806949,0,
1801906,1801906__NOR_173_68603,NOR2017,ABT-NOR2017-NOR-173_1801906,SEQ,871,G7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68603,1854119,1801906,1,
1806950,1806950__NOR_173_68603,NOR2017,ABT-NOR2017-NOR-173_1806950,SEQ,965,G7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68603,1826976,1806950,0,
1801907,1801907__NOR_174_68604,NOR2017,ABT-NOR2017-NOR-174_1801907,SEQ,872,H7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68604,2193743,1801907,1,
1806951,1806951__NOR_174_68604,NOR2017,ABT-NOR2017-NOR-174_1806951,SEQ,966,H7,910319000000,ABT_Norway2017_2_3_ss20190612_04,68604,1952024,1806951,0,
1801908,1801908__NOR_175_68605,NOR2017,ABT-NOR2017-NOR-175_1801908,SEQ,873,A8,910319000000,ABT_Norway2017_2_3_ss20190612_04,68605,1841992,1801908,1,
1806952,1806952__NOR_175_68605,NOR2017,ABT-NOR2017-NOR-175_1806952,SEQ,967,A8,910319000000,ABT_Norway2017_2_3_ss20190612_04,68605,1936766,1806952,0,
1801909,1801909__NOR_176_68606,NOR2017,ABT-NOR2017-NOR-176_1801909,SEQ,874,B8,910319000000,ABT_Norway2017_2_3_ss20190612_04,68606,2275246,1801909,1,
